Rentrée;Région académique;Académie;Département;Commune;UAI;Dénomination principale;Patronyme;Type d'établissement;Secteur;Nombre d'élèves dans une formation du second degré;Nombre d'élèves dans une formation du supérieur;Nombre d'élèves 2D externe;Nombre d'élèves 2D demi-pensionnaires;Nombre d'élèves 2D internes;Nombre d'élèves SUP externes;Nombre d'élèves SUP demi-pensionnaires;Nombre d'élèves SUP internes
2019;HAUTS-DE-FRANCE;AMIENS;OISE;CLERMONT;0600013N;LYCEE GENERAL ET TECHNOLOGIQUE;CASSINI;LYCEE;PUBLIC;1478;91;123;1335;20;32;59;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;COULOISY;0600028E;COLLEGE;LOUIS BOULAND;COLLEGE;PUBLIC;603;;75;528;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;LIANCOURT;0600032J;COLLEGE;LA ROCHEFOUCAULD;COLLEGE;PUBLIC;566;;207;359;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NOYON;0600040T;LYCEE GENERAL ET TECHNOLOGIQUE;JEAN CALVIN;LYCEE;PUBLIC;1114;69;271;812;31;25;19;25
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NOGENT-SUR-OISE;0600062S;LP LYCEE DES METIERS;MARIE CURIE;LP;PUBLIC;289;;99;178;12;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;FROISSY;0601176C;COLLEGE;GERARD PHILIPE;COLLEGE;PUBLIC;400;;31;369;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;MAIGNELAY-MONTIGNY;0601180G;COLLEGE;M. ET G. BLIN;COLLEGE;PUBLIC;340;;98;242;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NOYON;0601297J;COLLEGE;LOUIS PASTEUR;COLLEGE;PUBLIC;640;;231;384;25;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;MARSEILLE-EN-BEAUVAISIS;0601365H;COLLEGE;PHILEAS LEBESGUE;COLLEGE;PUBLIC;508;;47;461;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;SENLIS;0601367K;COLLEGE;DE LA FONTAINE DES PRES;COLLEGE;PUBLIC;517;;19;498;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;VERBERIE;0601407D;COLLEGE;D ARAMONT;COLLEGE;PUBLIC;555;;103;452;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NOAILLES;0601443T;COLLEGE;ANNA DE NOAILLES;COLLEGE;PUBLIC;785;;83;702;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;SAINT-JUST-EN-CHAUSSEE;0601445V;COLLEGE;LOUISE MICHEL;COLLEGE;PUBLIC;684;;173;511;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;MERU;0601470X;LP LYCEE DES METIERS;LAVOISIER;LP;PUBLIC;452;;2;413;37;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NOYON;0601605U;COLLEGE;PAUL ELUARD;COLLEGE;PUBLIC;669;;477;181;11;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;COMPIEGNE;0601701Y;LYCEE GEN.ET TECHNOL.PRIVE;JEAN-PAUL II;LYCEE;PRIVE;801;105;205;495;101;105;0;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;BRENOUILLE;0601786R;COLLEGE;RENE CASSIN;COLLEGE;PUBLIC;473;;65;408;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;BEAUVAIS;0601823F;LGT LYCEE DES METIERS;FRANCOIS TRUFFAUT;LYCEE;PUBLIC;938;76;295;628;15;76;0;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;SENLIS;0601826J;LYCEE GENERAL ET TECHNOLOGIQUE;HUGUES CAPET;LYCEE;PUBLIC;850;56;81;769;0;17;39;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;PONT-SAINTE-MAXENCE;0601831P;LYCEE GEN.ET TECHNOL.PRIVE;ST JOSEPH DU MONCEL;LYCEE;PRIVE;328;47;93;235;0;47;0;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;CREPY-EN-VALOIS;0601833S;COLLEGE;GERARD DE NERVAL;COLLEGE;PUBLIC;535;;117;418;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;NEUILLY-EN-THELLE;0601847G;COLLEGE;HENRY DE MONTHERLANT;COLLEGE;PUBLIC;849;;58;791;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;MONTATAIRE;0601864A;LYCEE GENERAL ET TECHNOLOGIQUE;ANDRE MALRAUX;LYCEE;PUBLIC;714;52;498;216;0;28;24;0
2019;HAUTS-DE-FRANCE;AMIENS;OISE;GRANDVILLIERS;0601897L;LP LYCEE DES METIERS;JULES VERNE;LP;PUBLIC;255;;31;180;44;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;SAINTE-GENEVIEVE;0601938F;COLLEGE;LEONARD DE VINCI;COLLEGE;PUBLIC;535;;89;446;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;BEAUVAIS;0601950U;LYCEE TECHNOLOGIQUE PRIVE;ST VINCENT DE PAUL;LYCEE;PRIVE;75;;36;39;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;GUISCARD;0602004C;COLLEGE;CONSTANT BOURGEOIS;COLLEGE;PUBLIC;335;;73;262;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;OISE;CREIL;0602148J;ETABLISSEMENT EXPERIMENTAL;MICRO-LYCÉE DE CREIL;LYCEE;PUBLIC;25;;13;6;6;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;ABBEVILLE;0800002T;COLLEGE;MILLEVOYE;COLLEGE;PUBLIC;770;;345;425;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AILLY-SUR-NOYE;0800004V;COLLEGE;WILLIAM HENRI CLASSEN;COLLEGE;PUBLIC;456;;32;424;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0800009A;LYCEE GENERAL;LOUIS THUILLIER;LYCEE;PUBLIC;1115;651;77;870;168;35;248;368
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;HAM;0800036E;COLLEGE;VICTOR HUGO;COLLEGE;PUBLIC;568;;107;461;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;MONTDIDIER;0800041K;COLLEGE;PARMENTIER;COLLEGE;PUBLIC;464;;185;279;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;OISEMONT;0800045P;COLLEGE;CHARLES BIGNON;COLLEGE;PUBLIC;270;;28;242;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;PERONNE;0800046R;LYCEE GENERAL ET TECHNOLOGIQUE;PIERRE MENDES FRANCE;LYCEE;PUBLIC;667;34;102;550;15;5;17;12
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;VILLERS-BRETONNEUX;0800057C;COLLEGE;JACQUES BREL;COLLEGE;PUBLIC;465;;93;372;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;ABBEVILLE;0801206B;LYCEE GEN.ET TECHNOL.PRIVE;SAINT PIERRE;LYCEE;PRIVE;336;;232;80;24;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0801211G;COLLEGE PRIVE;SAINT RIQUIER;COLLEGE;PRIVE;571;;187;384;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0801219R;COLLEGE PRIVE;SAINTE FAMILLE;COLLEGE;PRIVE;666;;207;452;7;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0801220S;COLLEGE PRIVE;LA SALLE;COLLEGE;PRIVE;410;;60;350;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;HAM;0801224W;COLLEGE PRIVE;NOTRE DAME;COLLEGE;PRIVE;308;;49;259;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;PERONNE;0801226Y;LYCEE GEN.ET TECHNOL.PRIVE;SACRE COEUR;LYCEE;PRIVE;108;;104;1;3;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;RUE;0801228A;COLLEGE PRIVE;NOTRE DAME;COLLEGE;PRIVE;124;;32;92;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;POIX-DE-PICARDIE;0801326G;COLLEGE;DES FONTAINES;COLLEGE;PUBLIC;385;;47;338;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;FEUQUIERES-EN-VIMEU;0801371F;COLLEGE;GASTON VASSEUR;COLLEGE;PUBLIC;484;;72;412;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;RUE;0801489J;COLLEGE;DU MARQUENTERRE;COLLEGE;PUBLIC;319;;67;252;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AIRAINES;0801510G;COLLEGE;GABRIELLE MARIE SCELLIER;COLLEGE;PUBLIC;352;;65;287;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0801628K;LP LYCEE DES METIERS;ROMAIN ROLLAND;LP;PUBLIC;523;;219;246;58;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;FLIXECOURT;0801704T;LYCEE PROFESSIONNEL;ALFRED MANESSIER;LP;PUBLIC;198;;55;107;36;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;PERONNE;0801723N;COLLEGE PRIVE;SACRE COEUR;COLLEGE;PRIVE;223;;54;169;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;ALBERT;0801786G;COLLEGE;JEAN MOULIN;COLLEGE;PUBLIC;366;;117;249;0;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0801841S;LYCEE GENERAL ET TECHNOLOGIQUE;ROBERT DE LUZARCHES;LYCEE;PUBLIC;947;40;231;692;24;23;17;0
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;ABBEVILLE;0801945E;LYCEE PROFESSIONNEL PRIVE;SAINT PIERRE;LP;PRIVE;39;;34;4;1;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;PERONNE;0801951L;LYCEE PROFESSIONNEL PRIVE;SACRE COEUR;LP;PRIVE;69;;52;12;5;;;
2019;HAUTS-DE-FRANCE;AMIENS;SOMME;AMIENS;0802140S;ETABLISSEMENT EXPERIMENTAL;MICRO-LYCÉE ACADÉMIE D'AMIENS;LYCEE;PUBLIC;105;;84;0;21;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;QUINGEY;0250049T;COLLEGE;FELIX GAFFIOT;COLLEGE;PUBLIC;403;;21;382;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;SANCEY;0250055Z;COLLEGE;HENRI FERTET;COLLEGE;PUBLIC;213;;19;194;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;VALENTIGNEY;0250058C;LYCEE GENERAL ET TECHNOLOGIQUE;ARMAND PEUGEOT;LYCEE;PUBLIC;911;;308;603;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;MAICHE;0251053J;COLLEGE PRIVE;SAINT JOSEPH;COLLEGE;PRIVE;377;;60;317;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;SANCEY;0251061T;COLLEGE PRIVE;SAINTE JEANNE-ANTIDE;COLLEGE;PRIVE;117;;10;107;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;PIREY;0251063V;COLLEGE PRIVE;FRANCOIS CARTANNAZ;COLLEGE;PRIVE;328;;47;281;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;MORTEAU;0251090Z;COLLEGE;JC BOUQUET-VAL DE MORTEAU;COLLEGE;PUBLIC;888;;18;849;21;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;BESANCON;0251348E;COLLEGE;ALBERT CAMUS;COLLEGE;PUBLIC;573;;147;426;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;PONTARLIER;0251349F;LYCEE PROFESSIONNEL;TOUSSAINT LOUVERTURE;LP;PUBLIC;380;;64;199;117;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;SELONCOURT;0251397H;COLLEGE;LES HAUTES VIGNES;COLLEGE;PUBLIC;285;;202;83;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;BESANCON;0251589S;INSTITUTION NOTRE DAME SAINT-J;COLLEGE;COLLEGE;PRIVE;769;;179;575;15;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;MORTEAU;0251671F;LPO LYCEE DES METIERS;EDGAR FAURE;LYCEE;PUBLIC;1063;107;122;707;234;42;63;2
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;DOUBS;0251949H;COLLEGE;LUCIE AUBRAC;COLLEGE;PUBLIC;627;;144;483;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;DOUBS;BESANCON;0251971G;LP PR;BERNARD CORDIER;LP;PRIVE;55;;55;0;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;HAUTE-SAONE;FAUCOGNEY-ET-LA-MER;0700005A;COLLEGE;DUPLESSIS-DEVILLE;COLLEGE;PUBLIC;152;;11;128;13;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;HAUTE-SAONE;GRAY;0700009E;LYCEE POLYVALENT;AUGUSTIN COURNOT;LYCEE;PUBLIC;751;51;111;628;12;22;28;1
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;HAUTE-SAONE;PESMES;0700027Z;COLLEGE;JACQUES PREVOST;COLLEGE;PUBLIC;378;;15;363;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;HAUTE-SAONE;VESOUL;0700038L;LYCEE PROFESSIONNEL;LUXEMBOURG;LP;PUBLIC;257;;64;154;39;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;HAUTE-SAONE;VILLERSEXEL;0700896U;COLLEGE;LOUIS PERGAUD;COLLEGE;PUBLIC;364;;26;338;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;JURA;HAUTS DE BIENNE;0390028U;COLLEGE;PIERRE HYACINTHE CAZEAUX;COLLEGE;PUBLIC;359;;144;215;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;JURA;CHAMPAGNOLE;0391001B;LYCEE PROFESSIONNEL PRIVE;JEANNE D'ARC;LP;PRIVE;153;;63;60;30;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;TERRITOIRE DE BELFORT;ROUGEMONT-LE-CHATEAU;0900013A;COLLEGE;MICHEL COLUCCI;COLLEGE;PUBLIC;315;;69;246;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;TERRITOIRE DE BELFORT;VALDOIE;0900014B;COLLEGE;RENE GOSCINNY;COLLEGE;PUBLIC;522;;237;285;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;TERRITOIRE DE BELFORT;BELFORT;0900018F;COLLEGE;ARTHUR RIMBAUD;COLLEGE;PUBLIC;483;;264;219;0;;;
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;TERRITOIRE DE BELFORT;BELFORT;0900030U;LYCEE GEN.ET TECHNOL.PRIVE;SAINTE-MARIE;LYCEE;PRIVE;555;25;139;416;0;21;0;4
2019;BOURGOGNE-FRANCHE-COMTE;BESANCON;TERRITOIRE DE BELFORT;BELFORT;0900295G;COLLEGE;VAUBAN;COLLEGE;PUBLIC;730;;205;525;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;BERGERAC;0240006B;LP LYCEE DES METIERS;SUD PÉRIGORD HELENE DUC;LP;PUBLIC;220;43;33;112;75;42;0;1
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;BERGERAC;0240007C;LP LYCEE DES METIERS;JEAN CAPELLE;LP;PUBLIC;443;31;80;229;134;4;16;11
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;COULAURES;0240012H;LYCEE PROFESSIONNEL;CHARDEUIL METIERS DU BATIMENT;LP;PUBLIC;96;;0;26;70;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;EYMET;0240014K;COLLEGE;GEORGES ET MARIE BOUSQUET;COLLEGE;PUBLIC;303;;4;286;13;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;PERIGUEUX;0240025X;LYCEE GENERAL ET TECHNOLOGIQUE;LAURE GATET;LYCEE;PUBLIC;735;220;103;531;101;125;94;1
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;PERIGUEUX;0240026Y;LPO LYCEE DES METIERS;ALBERT CLAVEILLE;LYCEE;PUBLIC;811;210;56;429;326;115;93;2
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;TERRASSON-LAVILLEDIEU;0240037K;COLLEGE;JULES FERRY;COLLEGE;PUBLIC;576;;129;447;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;THIVIERS;0240040N;COLLEGE;LEONCE BOURLIAGUET;COLLEGE;PUBLIC;345;;26;319;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;COULOUNIEIX-CHAMIERS;0240047W;COLLEGE;JEAN MOULIN;COLLEGE;PUBLIC;375;;81;294;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;LA FORCE;0240053C;COLLEGE;MAX BRAMERIE;COLLEGE;PUBLIC;541;;36;505;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;SAINT AULAYE-PUYMANGOU;0240055E;COLLEGE;DRONNE-DOUBLE;COLLEGE;PUBLIC;166;;11;155;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;SARLAT-LA-CANEDA;0240081H;LYCEE PROFESSIONNEL PRIVE;ST JOSEPH;LP;PRIVE;70;;5;61;4;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;LA ROCHE-CHALAIS;0240083K;COLLEGE PRIVE;JEANNE D ARC;COLLEGE;PRIVE;100;;64;36;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;PERIGUEUX;0240089S;LYCEE PROFESSIONNEL PRIVE;ST VINCENT DE PAUL;LP;PRIVE;245;;54;154;37;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;BOULAZAC ISLE MANOIRE;0240092V;LYCEE PROFESSIONNEL PRIVE;CHAMBRE COM ET INDUSTRIE;LP;PRIVE;165;56;137;16;12;49;4;3
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;BERGERAC;0240094X;LYCEE PROFESSIONNEL PRIVE;STE MARTHE - ST FRONT;LP;PRIVE;113;;44;61;8;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;MONTPON-MENESTEROL;0240117X;COLLEGE;JEAN ROSTAND;COLLEGE;PUBLIC;612;;24;588;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;MUSSIDAN;0240961P;COLLEGE;LES CHATENADES;COLLEGE;PUBLIC;360;;23;337;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;PAYS DE BELVES;0240962R;COLLEGE;PIERRE FANLAC;COLLEGE;PUBLIC;352;;5;331;16;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;DORDOGNE;EXCIDEUIL;0241007P;COLLEGE;GIRAUT DE BORNEIL;COLLEGE;PUBLIC;357;;6;335;16;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;ARCACHON;0330003Z;LYCEE GENERAL ET TECHNOLOGIQUE;GRAND AIR;LYCEE;PUBLIC;1194;29;128;1025;41;5;17;7
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0330023W;LYCEE GENERAL ET TECHNOLOGIQUE;CAMILLE JULLIAN;LYCEE;PUBLIC;1166;370;201;936;29;34;175;161
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0330026Z;LYCEE GENERAL;FRANCOIS MAGENDIE;LYCEE;PUBLIC;1092;44;125;868;99;8;36;0
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BRANNE;0330058J;COLLEGE;PAUL EMILE VICTOR;COLLEGE;PUBLIC;519;;23;496;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0330065S;COLLEGE;MONSEJOUR;COLLEGE;PUBLIC;537;;59;478;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;EYSINES;0330076D;LP LYCEE DES METIERS;INDUSTRIE ET ARTISANAT C.PEGUY;LP;PUBLIC;327;;42;209;76;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;HOURTIN;0330081J;COLLEGE;JULES CHAMBRELENT;COLLEGE;PUBLIC;468;;69;399;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LIBOURNE;0330089T;LYCEE POLYVALENT;JEAN MONNET;LYCEE;PUBLIC;755;27;96;580;79;4;23;0
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;MONSEGUR;0330100E;COLLEGE;ELEONORE DE PROVENCE;COLLEGE;PUBLIC;305;;15;251;39;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;PESSAC;0330106L;COLLEGE;FRANCOIS MITTERRAND;COLLEGE;PUBLIC;443;;175;268;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;MERIGNAC;0330145D;COLLEGE;CAPEYRON;COLLEGE;PUBLIC;521;;123;398;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;ARCACHON;0330167C;COLLEGE;MARIE BARTETTE;COLLEGE;PUBLIC;307;;31;276;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;FLOIRAC;0331419N;COLLEGE;GEORGES RAYET;COLLEGE;PUBLIC;557;;132;425;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0331461J;COLLEGE;CASSIGNOL;COLLEGE;PUBLIC;876;;62;814;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0331495W;LYCEE GEN.ET TECHNOL.PRIVE;ASSOMPTION - STE CLOTILDE;LYCEE;PRIVE;1097;100;484;504;109;86;14;0
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LIBOURNE;0331506H;LYCEE GEN.ET TECHNOL.PRIVE;MONTESQUIEU;LYCEE;PRIVE;501;;501;0;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0331513R;COLLEGE PRIVE;ST LOUIS STE THERESE;COLLEGE;PRIVE;330;;66;264;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;SAINT-MEDARD-DE-GUIZIERES;0331532L;COLLEGE PRIVE;JEANNE D ARC;COLLEGE;PRIVE;344;;58;286;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;AMBARES-ET-LAGRAVE;0331617D;COLLEGE;CLAUDE MASSE;COLLEGE;PUBLIC;820;;252;568;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;GRADIGNAN;0331622J;COLLEGE;FONTAINES DE MONJOUS;COLLEGE;PUBLIC;710;;142;568;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;SAINT-MEDARD-EN-JALLES;0331664E;COLLEGE;FRANCOIS MAURIAC;COLLEGE;PUBLIC;664;;75;589;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;SALLES;0331666G;COLLEGE;ALIENOR D AQUITAINE;COLLEGE;PUBLIC;956;;25;931;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;GUJAN-MESTRAS;0331759H;COLLEGE;CHANTE CIGALE;COLLEGE;PUBLIC;855;;92;763;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BEGLES;0331880P;COLLEGE;PABLO NERUDA;COLLEGE;PUBLIC;491;;105;386;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;ANDERNOS-LES-BAINS;0331890A;COLLEGE;ANDRE LAHAYE;COLLEGE;PUBLIC;727;;94;633;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LESPARRE-MEDOC;0331891B;COLLEGE;LES LESQUES;COLLEGE;PUBLIC;640;;112;528;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;ARVEYRES;0332085M;COLLEGE;J.AURIAC;COLLEGE;PUBLIC;744;;24;720;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;PESSAC;0332198K;ETAB.REGIONAL ENSEIGNT ADAPTE;LE CORBUSIER;EREA;PUBLIC;88;;4;29;55;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;CREON;0332283C;COLLEGE;F. MITTERRAND;COLLEGE;PUBLIC;956;;92;864;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BAZAS;0332288H;COLLEGE;AUSONE;COLLEGE;PUBLIC;746;;54;692;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BOURG;0332341R;COLLEGE;JACQUES PREVERT;COLLEGE;PUBLIC;585;;31;554;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LA BREDE;0332494G;COLLEGE PRIVE;RAMBAUD;COLLEGE;PRIVE;571;;13;482;76;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0332550T;LYCEE PROF PRIVE DES METIERS;ST GENES LA SALLE;LP;PRIVE;281;;136;145;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;PAREMPUYRE;0332569N;COLLEGE;PORTE DU MEDOC;COLLEGE;PUBLIC;869;;52;817;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;VERAC;0332706M;COLLEGE;LEO DROUYN;COLLEGE;PUBLIC;722;;7;715;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LORMONT;0332744D;LYCEE GENERAL ET TECHNOLOGIQUE;ELIE FAURE;LYCEE;PUBLIC;1077;131;380;652;45;75;56;0
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BORDEAUX;0332746F;COLLEGE;EMILE COMBES;COLLEGE;PUBLIC;452;;45;407;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;BLAYE;0332781U;LYCEE PROFESSIONNEL;DE L ESTUAIRE;LP;PUBLIC;381;25;53;289;39;10;15;0
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;LE TAILLAN-MEDOC;0332831Y;LYCEE GENERAL;SUD MEDOC LA BOETIE;LYCEE;PUBLIC;1532;;161;1371;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;GRADIGNAN;0332846P;LYCEE GENERAL;DES GRAVES;LYCEE;PUBLIC;1245;;74;1171;0;;;
2019;NOUVELLE-AQUITAINE;BORDEAUX;GIRONDE;MARCHEPRIME;0333121N;COLLEGE;GASTON FLAMENT;COLLEGE;PUBLIC;566;;20;546;0;;;
